candidate_record_id,post_60d_active_oos_credential_signal_count,post_60d_combined_title_active_credential_conflict_present,new_meaningful_oos_title_signal_post_60d_present
CAN-A6CZZSXYG2,1,1,0
CAN-499J2LII3O,0,0,0
CAN-SLGJFN9RLX,0,0,0
CAN-XXVUZ34A9Q,0,0,0
CAN-3V6T3OMBHW,0,0,0
CAN-X2FNPM5JPP,1,1,0
CAN-APVA8HB62V,0,0,0
CAN-HAMMDZDJPL,0,0,0
CAN-KGIMEIU178,0,0,0
CAN-2GI8AAYAEP,0,0,0
CAN-JJ6IHEE13S,0,0,0
CAN-RBSRZ40BCI,0,0,0
CAN-8SETXTYFQI,0,0,0
CAN-BZ5NI2U0UG,0,0,0
CAN-6UOBA32KB9,0,0,0
CAN-ZNN25PG9EK,0,0,0
CAN-JOAG3O7JLO,0,0,0
CAN-L1UD2I6BZF,0,0,0
CAN-JR9B6VBEK0,0,0,0
CAN-IEJURYFL3E,0,0,0
CAN-WV5DXVMCL0,0,0,0
CAN-1C7B4BG3DK,0,0,0
CAN-Z8NR3FTQPA,0,0,0
CAN-W75Z2Y1LOK,0,0,0
CAN-21HE1S66B9,0,0,0
CAN-NGIKR896R1,0,0,0
CAN-9ASI1MRLI8,0,0,0
CAN-KHXFZJN4QC,0,0,0
CAN-Z40V86LXXZ,0,0,0
CAN-TRE6QCHMG4,0,0,1
CAN-VNKWF4A7BF,0,0,0
CAN-HUDF70R3IF,0,0,0
CAN-1QM4PMUXLB,0,0,0
CAN-TY6ZQ10QMF,0,0,1
CAN-2UC1S4T61R,0,0,0
CAN-XSB1CDQY5U,0,0,0
CAN-BLZXVD18AI,0,0,0
CAN-LGA0XUDNG9,0,0,0
CAN-2MZAOEZKG9,0,0,0
CAN-84QF2MGB9T,0,0,0
CAN-K0OS7PBL35,0,0,0
CAN-RV85O79X3S,0,0,0
CAN-1CFC0MA0UM,0,0,0
CAN-SL72IRO8DW,0,0,0
CAN-RTV4GNV2HV,0,0,0
CAN-QU7Z01L8GD,0,0,0
CAN-CD69KRGZBV,0,0,0
CAN-QAUD4ILOEJ,0,0,0
CAN-5SJM4EM9WL,0,0,0
CAN-ZIHNWT03V6,0,0,0
CAN-CBHHMIY8EB,0,0,0
CAN-MUVVVZBJZQ,0,0,0
CAN-2FN81FQF57,0,0,0
CAN-HPNL0VBRZT,0,0,1
CAN-OV2OP0BPC2,0,0,0
CAN-J78NJ2AHT5,0,0,0
CAN-2KA31FPATP,0,0,0
CAN-XHDRZM7Y9U,0,0,0
CAN-L35FPSYBS9,0,0,0
CAN-5A4YPDFGU4,0,0,0
CAN-IX5IA5JADP,0,0,0
CAN-WOZ3N0UTWX,0,0,0
CAN-F7NOKFVVYP,0,0,0
CAN-CEFAIKRM4H,0,0,0
CAN-1UULE9Q86K,0,0,0
CAN-1HHL9UQ4P9,0,0,0
CAN-I3WY1YN5MM,0,0,0
CAN-DNFNFD4KXH,0,0,0
CAN-1WPWIHSONZ,0,0,0
CAN-8XIHSUEAA6,0,0,0
CAN-YS54SF0OUX,0,0,0
CAN-GBR2O4TCRW,0,0,0
CAN-3SZEYSBW8U,0,0,0
CAN-O0K6PH4XDY,0,0,0
CAN-3GFI11EZZX,0,0,0
CAN-25PZV3HTDW,0,0,0
CAN-TG18E6LGJB,0,0,0
CAN-62Y4IXVB9L,0,0,0
CAN-5FOL71ZS6J,0,0,0
CAN-8465UB8VHY,0,0,0
CAN-080KS9QESC,0,0,0
CAN-Y5LNZ2QQRV,0,0,0
CAN-Z8G0I9IEIO,0,0,0
CAN-8BR6ZCR6C5,0,0,0
CAN-HK7CJJ6YQS,0,0,0
CAN-7E3JDL4KLT,0,0,0
CAN-M5PX3JZR1B,0,0,0
CAN-C32YV5AU96,0,0,0
CAN-MBW8WBYWFG,0,0,0
CAN-8HZINOIFJ2,0,0,0
CAN-CG2A61INXT,0,0,0
CAN-8XKUV0MZRM,0,0,0
CAN-N7VNTG4VE7,0,0,0
CAN-G8WNEGXUR6,0,0,0
CAN-KQNSWJPUXZ,0,0,0
CAN-ILQHWNFY1X,0,0,0
CAN-K2NWEFTQFG,0,0,0
CAN-LVU99IQKI3,0,0,0
CAN-EJPJFXGXE5,0,0,0
CAN-I64GC1F73O,0,0,0
CAN-0US491WXTV,0,0,0
CAN-WQQAVM6KJ0,0,0,0
CAN-N5AXIPSRC1,0,0,0
CAN-TIKTV8FFXI,0,0,0
CAN-XY0O7LG86Z,0,0,0
CAN-XPOV43KRPJ,0,0,0
CAN-QOZNNY3XOS,0,0,0
CAN-F102SVS6S0,0,0,0
CAN-PKKYF4LJQN,0,0,0
CAN-VRR5TXWLM2,0,0,0
CAN-LVM3G1ENCA,0,0,0
CAN-5ZRFL67M04,0,0,0
CAN-SCIH4OCEWX,0,0,0
CAN-6PNSYH2K6Q,0,0,0
CAN-IDDAQ1XAR5,0,0,0
CAN-WFEJAHA4KJ,0,0,0
CAN-7IB2XRK8UK,0,0,0
CAN-B3QI1D6V07,0,0,0
CAN-UI9LP06WKT,0,0,0
CAN-GXTMUF9MJ2,0,0,0
CAN-IMC1NN34G5,0,0,0
CAN-1L4D38HZJM,0,0,0
CAN-9TD1AMCR28,0,0,0
CAN-XHTD9G07HA,0,0,0
CAN-W7WMLA59ID,0,0,0
CAN-NGXBC56SDK,0,0,0
CAN-5RPHT5Z5E7,0,0,0
CAN-U6ZRK60961,0,0,0
CAN-6TT1MJ89A2,0,0,0
CAN-CLS969XCYT,0,0,0
CAN-X66G0DQZY1,0,0,0
CAN-2YRGQCJE0E,0,0,0
CAN-9E9GN8J9TO,0,0,0
CAN-U79ZNXBNVQ,0,0,0
CAN-X58X5JQINC,0,0,0
CAN-KWP1997X87,0,0,0
CAN-8G6HTDW3TS,0,0,0
CAN-QLPFPO5OLD,0,0,0
CAN-JJ95M9863N,1,0,0
CAN-488ZQMJUIO,0,0,1
CAN-CC1516YZ47,0,0,0
CAN-GH7D4D514K,0,0,0
CAN-RIG27I4PY5,0,0,1
CAN-IX71UNKLCC,0,0,0
CAN-A80B8BWYTA,0,0,0
CAN-1E45WZY43D,0,0,0
CAN-7CVLBD738V,0,0,0
CAN-4S4D0383VK,0,0,0
CAN-UCE4G3CNP9,0,0,0
CAN-6MK64XUAXF,0,0,0
CAN-27YWM1IRR1,0,0,0
CAN-J54ARAPJC7,0,0,0
CAN-N173K08RKT,0,0,0
CAN-GD4B5D13OH,0,0,0
CAN-FZZQVJEZSA,0,0,0
CAN-I2CVJM8PJW,0,0,0
CAN-UH5R088C8K,2,1,0
CAN-LXYLRL6MJ2,0,0,0
CAN-NPJBBTGHAX,0,0,0
CAN-PKZ6W4GT5P,0,0,0
CAN-1Z0OG9C3TF,0,0,0
CAN-MP734TY95Y,0,0,0
CAN-UAQJ9DF4RS,0,0,0
CAN-PEJWN6CP0I,0,0,0
CAN-9F616ETT88,0,0,0
CAN-LDLXA7UGZE,0,0,0
CAN-VPRHAUUYMV,0,0,0
CAN-8D9020AF7D,0,0,0
CAN-L6JR386TAR,0,0,0
CAN-2N9I7A84OI,0,0,0
CAN-2ED9JBIFB3,0,0,0
CAN-6Y93CLAE2C,1,0,0
CAN-JDUDM5GWWV,0,0,0
CAN-BO253PSTSZ,0,0,1
CAN-BQ2E1CA8JA,0,0,0
CAN-C6JQXV1H28,0,0,0
CAN-KFG9FWRCTM,0,0,0
CAN-KU36S1J0NR,0,0,0
CAN-Z0FD21257G,0,0,0
CAN-XN1VY03MT9,0,0,0
CAN-MKMYP0AXKD,0,0,0
CAN-36ES5F5MIS,0,0,0
CAN-1RGPT3AZY3,0,0,0
CAN-X2VG0ZIVDY,0,0,0
CAN-PU7MLLXY3I,0,0,0
CAN-WTLISF84SF,0,0,0
CAN-3IP2RGXD1E,0,0,0
CAN-FWVARAKN5X,0,0,0
CAN-7Z4I6X76ZY,0,0,0
CAN-X60E0PZP7G,0,0,0
CAN-4DQEX1DFLP,0,0,0
CAN-P8LGLZ1UJT,0,0,0
CAN-71FHD9MXYM,0,0,0
CAN-IZDW24DNJP,0,0,0
CAN-HQ5CIZUDEH,0,0,0
CAN-1XZWGFWQZE,0,0,0
CAN-P1XE1ZZYBQ,0,0,0
CAN-101FE75TKM,1,1,1
CAN-BC336PGI90,0,0,0
CAN-ECPL4T6C8Y,0,0,0
CAN-RWMYHQSX0S,0,0,0
CAN-P5JD4KLID6,0,0,0
CAN-OBPVJ18GSS,0,0,0
CAN-R0P86GFWPR,0,0,0
CAN-VWM3SI5X46,0,0,0
CAN-6US4XAE8JS,0,0,0
CAN-6860C0OOGW,0,0,0
CAN-P1Z9MNXF91,0,0,0
CAN-CZM5PEVNQ6,0,0,0
CAN-IPQBUFFA7S,0,0,0
CAN-Z0QGHEHD6O,0,0,0
CAN-TDJP1I41NA,0,0,0
CAN-R0PIGPLMPB,0,0,0
CAN-7E682N7FZH,0,0,0
CAN-RHF8XN5P9S,0,0,0
CAN-I8YMVQ0V2C,0,0,0
CAN-QUA493P943,0,0,0
CAN-1RHY4XZFGR,0,0,0
CAN-ZG72R63IV4,0,0,0
CAN-PJ5N0BB82P,0,0,0
CAN-26Q0QTVVCQ,0,0,0
CAN-EHFHJIF452,0,0,0
CAN-5HIC6KT8VM,0,0,0
CAN-Z52NIBEBB6,0,0,0
CAN-KYNUOKTIIJ,0,0,0
CAN-BWTX1USE5Z,0,0,0
CAN-FG8BVUJIL4,0,0,0
CAN-FCMG0L7A87,0,0,0
CAN-EA5PODN9M5,0,0,0
CAN-0GUKUDDD2O,0,0,0
CAN-VX1CJ9WG1D,0,0,0
CAN-ZH34ZVG2Z7,0,0,0
CAN-8FR51ZL55T,0,0,0
CAN-D5Q0PT8VQY,0,0,0
CAN-0HLYE2H0TN,0,0,0
CAN-ZYUV662WKM,0,0,0
CAN-WOS1FRIWHU,0,0,0
CAN-JV4WC2QWJG,0,0,0
CAN-QVM4RVFBHO,0,0,0
CAN-YF2X5CG43X,0,0,0
CAN-GTRZMV90GK,0,0,0
CAN-VYA1YG3SVV,0,0,0
CAN-ZY11U6QKDR,0,0,0
CAN-Y5M2PI53HR,0,0,0
CAN-9KJGDRQ3DO,0,0,0
CAN-AQ7SQ8BCYU,0,0,0
CAN-28HOG1H1PI,0,0,0
CAN-HOS3TOXVMG,0,0,0
CAN-70XY0TEUWP,0,0,0
CAN-J477L1NDZT,0,0,0
CAN-9Y537L4WN7,0,0,0
CAN-ZFM58SH2WK,0,0,0
CAN-GIGVAFU07O,0,0,0
CAN-QK55RMY34K,0,0,0
CAN-J0YDPYCGXW,0,0,0
CAN-3HVWTE0LJH,0,0,0
CAN-SF9Z9SI7SE,0,0,0
CAN-M73WIKZ1NQ,0,0,0
CAN-0K1X49WOQ6,0,0,0
CAN-DINSAL0ZOO,0,0,0
CAN-NCTJEAZDCI,0,0,0
CAN-N6MB5JMR23,0,0,0
CAN-4CIVOPZ6FI,0,0,0
CAN-4ASICCO3U7,0,0,0
CAN-FZR5U4N6JG,0,0,0
CAN-MCLTNEFPWN,0,0,0
CAN-6CUOJO3IWF,0,0,0
CAN-AI7QWEPZJG,0,0,0
CAN-W3GHHSX31U,0,0,0
CAN-ML3KOAUISZ,0,0,0
CAN-SNVE4KI9V1,0,0,0
CAN-VTKA4UKRE5,0,0,0
CAN-KW96JAFLM0,0,0,0
CAN-YCVK0JCYLE,0,0,0
CAN-U49YVQ0Y22,0,0,0
CAN-UFGA7A431E,0,0,0
CAN-G4VWZEZE2A,0,0,0
CAN-Z19AG9AOM8,0,0,0
CAN-TGZI10D7MT,0,0,0
CAN-S2C4OC883V,0,0,0
CAN-UXN3POM7C3,0,0,0
CAN-TIZW6C1EMA,0,0,0
CAN-DUFIJ59SRI,0,0,0
CAN-6PNBRMQ3EV,0,0,0
CAN-2QLPQ3FXQW,0,0,0
CAN-NGQ1IY08Z8,1,1,0
CAN-4WDL3XVT4E,0,0,0
CAN-TRN7OFGD0J,0,0,0
CAN-RWSBAODM0I,0,0,0
CAN-2J6DKBMHRR,0,0,0
CAN-08QEU4BAML,0,0,0
CAN-RLQHKQQST9,0,0,0
CAN-X02IZ2D16Y,0,0,0
CAN-LT1FZJP48I,0,0,0
CAN-IQXXNR7JXF,0,0,0
CAN-J7C3PW4MDD,0,0,0
CAN-6ZVPSI8O93,0,0,0
CAN-0FEIQNB3SA,0,0,0
CAN-TDW8X226WX,0,0,0
CAN-B7I0ZY2FZT,0,0,0
CAN-8NVF5MBIQB,0,0,0
CAN-YOE5B69H00,0,0,0
CAN-31MUZ1H0K7,0,0,1
CAN-Q25OHIFYW6,0,0,0
CAN-TLIZCIV2DC,1,1,0
CAN-UWSHNU3MMX,0,0,0
CAN-A71C7L5EIY,0,0,0
CAN-VECS372APN,0,0,0
CAN-J4ETG9SDXN,0,0,0
CAN-SRKZ33WHYT,0,0,0
CAN-Y1IZN6L1ZV,0,0,0
CAN-MK4T15AH7A,0,0,0
CAN-MA1Z0HZB4Z,0,0,0
CAN-J2WE7JK933,0,0,0
CAN-AG0FAJKMGM,0,0,0
CAN-HJH9P9V2ZS,0,0,0
CAN-8467CAI41V,0,0,0
CAN-UW3XAH0FKA,0,0,0
CAN-SC4NBNQOEY,0,0,0
CAN-KKKH6CL5ZG,0,0,0
CAN-A8RUHP98S6,0,0,0
CAN-7ITIRBP2SX,0,0,0
CAN-DEFCQ46ANJ,0,0,0
CAN-QM2JTRXQVZ,0,0,0
CAN-D4Z32118CP,0,0,0
CAN-LPOEU0T8L8,0,0,0
CAN-IR89KQAPNH,0,0,0
CAN-CZ94GT8AIS,0,0,0
CAN-4RRD71B38E,0,0,0
CAN-SDLIZ8KRN1,0,0,0
CAN-ZGZK972HIC,0,0,0
CAN-FHE8ROV90X,0,0,0
CAN-I75H5I3TAW,0,0,0
CAN-EYRNA4SVLL,0,0,0
CAN-6V62FSKT6K,0,0,0
CAN-SAC7HWNBF8,0,0,0
CAN-O1UJ5ZE9G8,0,0,0
CAN-97GYMH2W98,0,0,0
CAN-LNKYRNWEBT,0,0,0
CAN-G8Y57LP84G,0,0,0
CAN-Z71UP542XS,1,0,0
CAN-4JWPB1NS8O,0,0,0
CAN-P09I5QXWAL,0,0,0
CAN-N3Z0C6YMT2,0,0,0
CAN-6OUG9A8BMO,0,0,0
CAN-V42T2ZVPT5,0,0,0
CAN-82H4VKFG3O,0,0,0
CAN-P7DDCGCOG1,0,0,0
CAN-GZUB0H45I3,0,0,0
CAN-BH54HUUYCY,0,0,0
CAN-OT4XREA68P,0,0,0
CAN-3WSM8WDYEO,0,0,0
CAN-31IUZGGVJ9,0,0,0
CAN-NBO5OG9TWM,0,0,0
CAN-MJN2OR273J,0,0,0
CAN-HCWEEY3YDU,0,0,0
CAN-N8I41Q3CSD,0,0,0
CAN-MYGUUC14FW,0,0,0
CAN-8J88ZSUDYF,0,0,0
CAN-5AITIRYJOV,0,0,0
CAN-48C2D4O5DX,0,0,0
CAN-XJPA2ROKKS,0,0,0
CAN-FNRLYWFM6B,0,0,0
CAN-RED0F809QB,0,0,0
CAN-MKMQ1XEC1C,0,0,0
CAN-TIPOLC684X,0,0,0
CAN-D95VGR4ESJ,0,0,0
CAN-9PKMYV93GO,0,0,0
CAN-T0CGHDSTEG,0,0,0
CAN-74AL3B9H6M,0,0,0
CAN-E3SLY07F7C,0,0,0
CAN-IX3NJYMYMG,0,0,0
CAN-HW442XS312,0,0,0
CAN-5S5OOMKX7X,0,0,0
CAN-7EQMMMLPZI,0,0,0
CAN-HMDGX8OXCP,0,0,0
CAN-NIGIZJMUU6,0,0,0
CAN-Y0F08BD3RJ,0,0,0
CAN-Q9B2XEA0GM,1,1,0
CAN-4ZYHTUBMRG,0,0,0
CAN-JB37DNW0NX,0,0,0
CAN-UT5RW1KFOB,0,0,0
CAN-K4RDFO707V,0,0,0
CAN-4WW8JRNEU9,0,0,0
CAN-PZEI55M0T2,0,0,0
CAN-115E6R0TVA,0,0,0
CAN-J0DPR4NDSO,0,0,0
CAN-2ZZ9CVQ4BB,0,0,0
CAN-AZVGB4JZT3,0,0,0
CAN-3Y9K6Y4VVS,0,0,0
CAN-OWS3QWL0GW,1,0,0
CAN-QXZLSQC85G,0,0,0
CAN-RJTOS8HMPW,0,0,0
CAN-QARVV3J0GP,0,0,0
CAN-4KNMD4UME8,0,0,0
CAN-KSO64N1VQ4,0,0,0
CAN-GKIY8211G3,0,0,0
CAN-59HB4659T8,0,0,0
CAN-GWAEVOUXZH,0,0,0
CAN-T0O6IL9QTB,0,0,0
CAN-Q1MGLC2BHN,0,0,0
CAN-CDO93JBDPP,0,0,0
CAN-4C9A1LJYCO,0,0,0
CAN-2WY3QK5N4V,0,0,0
CAN-IUHXBH8HR7,0,0,0
CAN-0K9ZMGMVXU,0,0,0
CAN-6QLZ0SPYFK,0,0,0
CAN-CSIU24JP7R,0,0,0
CAN-5U5IK8VVCA,0,0,0
CAN-J8HBTS5APO,0,0,0
CAN-QTZTO1EZQY,1,1,0
CAN-RPE1594X08,0,0,0
CAN-N23HJAQNSV,0,0,0
CAN-TKNECBPKQV,0,0,0
CAN-RHVAHA78QC,0,0,0
CAN-QRFUZUTBGB,0,0,0
CAN-SPWV3AT6QE,0,0,0
CAN-NQ010MEBQA,0,0,0
CAN-WXMOJJ9BA0,0,0,0
CAN-XN7O7TQV5Q,0,0,0
CAN-YK2N80NUMI,0,0,0
CAN-J06RKTPZYF,0,0,0
CAN-UU4RE1OE9O,0,0,0
CAN-3YJFR1B3T0,0,0,0
CAN-2E4PYIM0N9,0,0,0
CAN-3EWL5E7AF9,0,0,0
CAN-EWINGK5GFQ,0,0,0
CAN-MGZUY7ZT7Y,0,0,0
CAN-MUQQFLP9RC,0,0,0
CAN-BZ6HY38742,0,0,0
CAN-K27NGN0466,0,0,0
CAN-7P7VRCSYMF,0,0,0
CAN-OPOUSJ7BKW,0,0,0
CAN-O9JJKU2OC6,0,0,0
CAN-F9Z65E9BNP,0,0,0
CAN-QIGO7R4L93,0,0,0
CAN-SNURRYY21D,0,0,0
CAN-FLL9D2QEOV,0,0,0
CAN-5YUGOYBYGN,0,0,0
CAN-OYKE1NRFQF,0,0,0
CAN-V4BN8OG63U,0,0,0
CAN-PN8CXSA4UY,0,0,0
CAN-WM27G4N7RI,0,0,0
CAN-X00JLUGSHG,0,0,0
CAN-98HG5SXLQ2,0,0,0
CAN-S1P1G57QU1,0,0,0
CAN-JFUC8HQZ9P,0,0,0
CAN-D0WRPIQR1S,0,0,0
CAN-B1NTZ8CSZC,0,0,0
CAN-4IYKTVD0Y2,0,0,0
CAN-V55HNR1FB6,0,0,0
CAN-WQUXEUDWH8,0,0,0
CAN-WB4ZPM5PTW,0,0,0
CAN-NSK4OV97DW,0,0,0
CAN-V9C13UU7X4,0,0,0
CAN-1AMMUCF5R6,0,0,0
CAN-QKWVWNU62J,0,0,0
CAN-IY693SK5SX,0,0,0
CAN-5HZLMG9DM2,0,0,0
CAN-Y6F2JFCLDF,0,0,0
CAN-Y20TQB3TS5,1,1,0
CAN-6FIO389AU7,0,0,0
CAN-GRA38D14NY,0,0,0
CAN-8GA93H6KIG,0,0,0
CAN-B59SITVGUU,0,0,0
CAN-EB58KEL4UN,0,0,0
CAN-PPYZ15G93Y,0,0,0
CAN-14KOFXWOII,0,0,0
CAN-CKLXPC2OP3,0,0,0
CAN-XZTOPHGQLA,0,0,0
CAN-IX8Y3DKM80,0,0,0
CAN-5AVZEGFE2H,0,0,0
CAN-V8CINKV6MD,0,0,0
CAN-VTT1P0TVT3,0,0,0
CAN-F9ZSNIC7ZF,0,0,0
CAN-8G8DNC475G,0,0,0
CAN-DC1GA9MDH1,0,0,0
CAN-KTHXUQ2414,0,0,0
CAN-TK9TB1S19Y,0,0,0
CAN-FKLYJ7U1YS,0,0,0
CAN-AZ16WO3HMM,0,0,0
CAN-D6X2W1YHOP,0,0,0
CAN-QMY2HW9Z2L,0,0,0
CAN-NBY8LIJY2H,0,0,0
CAN-RLYHGGB812,0,0,0
CAN-1VI3VJALX0,0,0,0
CAN-LDZLCJBUXC,0,0,0
CAN-XQB0VYH16Q,0,0,0
CAN-C0IOUR82A9,0,0,0
CAN-O9USYJHQMC,0,0,0
CAN-IT144LSF3N,0,0,0
CAN-25Z0WY8KD6,0,0,0
CAN-FIZHRZAR05,0,0,0
CAN-GILJ7LILF0,0,0,0
CAN-8KKC5F5AQD,0,0,0
CAN-ZFXYQS3LE0,0,0,1
CAN-YXK9SET97I,0,0,0
CAN-2PCC3NOW4K,0,0,0
CAN-YJ8LGGS30N,0,0,0
CAN-QXMH7RZQL4,0,0,0
CAN-ZKQBFUAFRU,0,0,0
CAN-N16LL8NXK4,0,0,0
CAN-3NXAVY8SDC,0,0,0
CAN-VRA3QD4LKN,0,0,0
CAN-BQIQJRH9EA,0,0,0
CAN-HM7OL3T2UR,0,0,0
CAN-PGKS43FOZA,0,0,0
CAN-D2PFDQ12NJ,0,0,0
CAN-FQM2P9C434,0,0,0
CAN-H9S24QT57H,0,0,0
CAN-JNL2Y64NDE,0,0,0
CAN-NHYBV973VF,1,1,0
CAN-VV8EGL3P7J,0,0,0
CAN-6045ADGW9W,0,0,0
CAN-7V5BRMWDYN,0,0,0
CAN-0LXDBUWLQ7,0,0,0
CAN-2B6CKB4AM3,0,0,0
CAN-IB1UKY7N49,0,0,0
CAN-62QUHP68MF,0,0,0
CAN-V8HPD7A03Y,0,0,0
CAN-YVRMB50LXO,0,0,0
CAN-VEK7XHPIZ6,0,0,1
CAN-3MZEWJWVQV,0,0,0
CAN-XYEX43VOYI,0,0,0
CAN-X79KUGCGXF,0,0,0
CAN-MABXUV3TAL,0,0,0
CAN-7D5DQF7XL8,0,0,0
CAN-7N1QIS1P0T,0,0,0
CAN-Q6MZ6ATUA3,0,0,0
CAN-22C0KBIBGX,0,0,0
CAN-QXSZDS1R7A,0,0,0
CAN-QER84ULG9Y,0,0,1
CAN-4ITWAMFK9B,0,0,0
CAN-VJ1ATXQ4KR,0,0,0
CAN-SAG6OOLHJ4,0,0,0
CAN-NEE7OHMDBH,0,0,0
CAN-VSJ3C41K8Q,0,0,0
CAN-OA6NKRF6V4,0,0,0
CAN-D5NC4Z9MRT,1,1,0
CAN-OEHFM0HS62,0,0,0
CAN-BKC59F5ISB,0,0,0
CAN-23GYE6HE20,0,0,0
CAN-VDCOXWSZXH,0,0,0
CAN-8OR3H1DVKB,0,0,0
CAN-G3H2H70T1A,0,0,0
CAN-A2RLXDB62M,0,0,0
CAN-TFIY9NVZ36,0,0,0
CAN-REDCIZDXQE,0,0,0
CAN-AMCMM74SFC,0,0,0
CAN-5EJMGHC7OC,0,0,0
CAN-UI1U043NP9,0,0,0
CAN-89FRT03JTJ,1,1,0
CAN-UAQ6A2MRLN,0,0,0
CAN-ECUKBF2RLK,0,0,0
CAN-KW0T6CZF0L,0,0,0
CAN-7ORK8UDKVH,0,0,0
CAN-4ZGH2F12FP,0,0,0
CAN-54KWA4BNP7,0,0,0
CAN-SG5U028016,0,0,0
CAN-HJS5W082N0,0,0,0
CAN-QEGWAHB7RD,0,0,0
CAN-8TJHW4WBK3,1,1,0
CAN-VYOKKOADRW,0,0,0
CAN-SDM4G1BDLU,0,0,0
CAN-Y1Y3LQ7S0L,0,0,0
CAN-Y7RX7KEVXX,0,0,0
CAN-2DW9MSYMJQ,0,0,0
CAN-AITYIWW83A,0,0,0
CAN-BJTZ2DB4B3,0,0,0
CAN-3Q3YHKOENF,0,0,0
CAN-GJSIBIEMVI,0,0,0
CAN-NNRES5LUF3,0,0,0
CAN-NLMN0T07BP,0,0,0
CAN-ESMS79TW4C,0,0,0
CAN-EFMLH4AZ8C,0,0,0
CAN-8ACIB3TIXZ,0,0,0
CAN-3NCAYDN8CP,0,0,0
CAN-PKIE7Q0H3U,0,0,0
CAN-QQD7AB5NP9,0,0,0
CAN-IS90B3HO56,0,0,0
CAN-0L3CPINI4S,0,0,0
CAN-VJN7UPSHOJ,0,0,0
CAN-8KGWUW4SKS,0,0,0
CAN-EAIKZUPUCZ,0,0,0
CAN-BTEY34OLQN,0,0,0
CAN-6YFVP55M71,0,0,0
CAN-DUM3MGSSVO,0,0,0
CAN-1EQ7SMS5JH,0,0,0
CAN-BKOQVVDXUK,0,0,0
CAN-31V14CVNRN,0,0,0
CAN-YRN7H93CAX,0,0,0
CAN-LEAVRTKVKC,0,0,0
CAN-PN9BSQN8BF,0,0,0
CAN-HCGEAS3XIO,0,0,0
CAN-801W1A4WEY,0,0,0
CAN-9CWVT8WCDN,0,0,0
CAN-TXTL7SNHZM,0,0,0
CAN-8QXJ8716JA,0,0,0
CAN-WW2REK6C37,0,0,0
CAN-GSA1V1C5XY,0,0,0
CAN-J0TRN9J5WF,0,0,0
CAN-4R3PLMWKWY,0,0,0
CAN-PWCBV4LX81,1,1,0
CAN-BORYXXCWLN,0,0,0
CAN-K2A4JNVXUW,0,0,0
CAN-M51UR78723,0,0,0
CAN-8YA7HMZ3G4,0,0,0
CAN-YDF3FMFDY1,0,0,0
CAN-TQB2ZHM7AW,0,0,0
CAN-06KQJT3GYE,0,0,0
CAN-RYU04TI8VK,1,1,0
CAN-GZEALX7JNA,0,0,0
CAN-U1FVNAE86G,0,0,0
CAN-693NHGTCCO,0,0,0
CAN-SERRXL90E8,0,0,0
CAN-296OQT3940,1,0,0
CAN-7U9I4X4FVY,0,0,0
CAN-JETF89TPVE,0,0,0
CAN-QZE5QAIJ2T,0,0,0
CAN-L1EZLEJAPN,1,1,0
CAN-AVM29L6DN0,0,0,0
CAN-U60RDCJCIF,0,0,0
CAN-ETTCRBIX78,0,0,0
CAN-L7FT92XBXZ,0,0,0
CAN-9HFYK4ACVA,0,0,0
CAN-9376DNJQQG,0,0,0
CAN-F3ZIWGQXP8,0,0,0
CAN-HXRO70A82F,0,0,0
CAN-7D2MPV07R1,0,0,0
CAN-Z62EUI237C,0,0,0
CAN-8L34KZS6NQ,0,0,0
CAN-YG0U7FRBGR,0,0,0
CAN-U5Z6O3N2U3,0,0,0
CAN-1HCUV195DS,0,0,0
CAN-S3RG8F0GRD,0,0,0
CAN-90BWPU99GZ,0,0,0
CAN-89W39GXL5C,0,0,0
CAN-XZ98GCGHCU,0,0,0
CAN-1K57GST90P,0,0,0
CAN-GO5W166Q1U,0,0,0
CAN-XV4LYFVWOG,0,0,0
CAN-6Q8N38GZS6,0,0,0
CAN-IJ7GD6SUFL,0,0,0
CAN-JD5CE2WCX7,0,0,0
CAN-1PBR359D2Y,0,0,0
CAN-JGPS9MTYOD,0,0,0
CAN-YMZ8GXT0V7,0,0,0
CAN-4WHAIGCX2N,0,0,0
CAN-M5IT4ZBOWO,0,0,0
CAN-NJOXYJBQD9,0,0,0
CAN-GAX0YPE2FX,0,0,0
CAN-DC1VLNRXPS,0,0,0
CAN-2FXP57ARJC,0,0,0
CAN-E3LLO4UPYF,1,0,0
CAN-09G36G25MN,0,0,0
CAN-TTMLCSCZNT,0,0,0
CAN-6F53JLLC6U,0,0,0
CAN-74XUC8U3CX,0,0,0
CAN-2K94183LQ5,0,0,0
CAN-VKAWM4YETJ,0,0,0
CAN-XPVYI6742H,0,0,0
CAN-5IO5CTO1JJ,0,0,0
CAN-Q0KKP22A95,0,0,0
CAN-ORKZN824RG,0,0,0
CAN-WI78IBGSKU,0,0,0
CAN-VXBX97401O,0,0,0
CAN-XO1VMB981I,0,0,0
CAN-LNWVJ017E1,0,0,0
CAN-WRDGX4Q3WL,0,0,0
CAN-Y2HUHC2X5N,0,0,0
CAN-548S5A0NB4,0,0,0
CAN-G1VE84XEWB,0,0,0
CAN-97KW2GJO7R,0,0,0
CAN-CHAXL7M28V,0,0,0
CAN-FWJQU5U5J5,0,0,0
CAN-83KSJN75YE,0,0,0
CAN-NCOZKUNQOB,0,0,0
